FIPS,State,County,Variable_Code,Value
46123, SD,Tripp County,Population_Estimate_2013,5522
46123, SD,Tripp County,Population_Estimate_2014,5507
46123, SD,Tripp County,Population_Estimate_2015,5418
46123, SD,Tripp County,Population_Estimate_2016,5488
46123, SD,Tripp County,Population_Estimate_2017,5450
46123, SD,Tripp County,Population_Estimate_2018,5478
46125, SD,Turner County,2010_Census_Population,8347
46125, SD,Turner County,Population_Estimate_2011,8353
46125, SD,Turner County,Population_Estimate_2012,8298
46125, SD,Turner County,Population_Estimate_2013,8305
46125, SD,Turner County,Population_Estimate_2014,8191
46125, SD,Turner County,Population_Estimate_2015,8132
46125, SD,Turner County,Population_Estimate_2016,8261
46125, SD,Turner County,Population_Estimate_2017,8314
46125, SD,Turner County,Population_Estimate_2018,8424
46127, SD,Union County,2010_Census_Population,14399
46127, SD,Union County,Population_Estimate_2011,14639
46127, SD,Union County,Population_Estimate_2012,14797
46127, SD,Union County,Population_Estimate_2013,14757
46127, SD,Union County,Population_Estimate_2014,14988
46127, SD,Union County,Population_Estimate_2015,14918
46127, SD,Union County,Population_Estimate_2016,15115
46127, SD,Union County,Population_Estimate_2017,15247
46127, SD,Union County,Population_Estimate_2018,15619
46129, SD,Walworth County,2010_Census_Population,5438
46129, SD,Walworth County,Population_Estimate_2011,5559
46129, SD,Walworth County,Population_Estimate_2012,5446
46129, SD,Walworth County,Population_Estimate_2013,5485
46129, SD,Walworth County,Population_Estimate_2014,5503
46129, SD,Walworth County,Population_Estimate_2015,5405
46129, SD,Walworth County,Population_Estimate_2016,5494
46129, SD,Walworth County,Population_Estimate_2017,5561
46129, SD,Walworth County,Population_Estimate_2018,5587
46135, SD,Yankton County,2010_Census_Population,22438
46135, SD,Yankton County,Population_Estimate_2011,22497
46135, SD,Yankton County,Population_Estimate_2012,22581
46135, SD,Yankton County,Population_Estimate_2013,22640
46135, SD,Yankton County,Population_Estimate_2014,22675
46135, SD,Yankton County,Population_Estimate_2015,22684
46135, SD,Yankton County,Population_Estimate_2016,22657
46135, SD,Yankton County,Population_Estimate_2017,22699
46135, SD,Yankton County,Population_Estimate_2018,22869
46137, SD,Ziebach County,2010_Census_Population,2801
46137, SD,Ziebach County,Population_Estimate_2011,2839
46137, SD,Ziebach County,Population_Estimate_2012,2879
46137, SD,Ziebach County,Population_Estimate_2013,2853
46137, SD,Ziebach County,Population_Estimate_2014,2859
46137, SD,Ziebach County,Population_Estimate_2015,2838
46137, SD,Ziebach County,Population_Estimate_2016,2873
46137, SD,Ziebach County,Population_Estimate_2017,2754
46137, SD,Ziebach County,Population_Estimate_2018,2742
47001, TN,Anderson County,2010_Census_Population,75129
47001, TN,Anderson County,Population_Estimate_2011,75170
47001, TN,Anderson County,Population_Estimate_2012,75191
47001, TN,Anderson County,Population_Estimate_2013,75268
47001, TN,Anderson County,Population_Estimate_2014,75139
47001, TN,Anderson County,Population_Estimate_2015,75485
47001, TN,Anderson County,Population_Estimate_2016,75583
47001, TN,Anderson County,Population_Estimate_2017,76187
47001, TN,Anderson County,Population_Estimate_2018,76482
47003, TN,Bedford County,2010_Census_Population,45058
47003, TN,Bedford County,Population_Estimate_2011,45240
47003, TN,Bedford County,Population_Estimate_2012,45271
47003, TN,Bedford County,Population_Estimate_2013,45613
47003, TN,Bedford County,Population_Estimate_2014,46288
47003, TN,Bedford County,Population_Estimate_2015,46922
47003, TN,Bedford County,Population_Estimate_2016,47402
47003, TN,Bedford County,Population_Estimate_2017,48138
47003, TN,Bedford County,Population_Estimate_2018,49038
47005, TN,Benton County,2010_Census_Population,16489
47005, TN,Benton County,Population_Estimate_2011,16488
47005, TN,Benton County,Population_Estimate_2012,16414
47005, TN,Benton County,Population_Estimate_2013,16360
47005, TN,Benton County,Population_Estimate_2014,16173
47005, TN,Benton County,Population_Estimate_2015,16184
47005, TN,Benton County,Population_Estimate_2016,16058
47005, TN,Benton County,Population_Estimate_2017,15959
47005, TN,Benton County,Population_Estimate_2018,16184
47007, TN,Bledsoe County,2010_Census_Population,12876
47007, TN,Bledsoe County,Population_Estimate_2011,12909
47007, TN,Bledsoe County,Population_Estimate_2012,12853
47007, TN,Bledsoe County,Population_Estimate_2013,13848
47007, TN,Bledsoe County,Population_Estimate_2014,14419
47007, TN,Bledsoe County,Population_Estimate_2015,14489
47007, TN,Bledsoe County,Population_Estimate_2016,14615
47007, TN,Bledsoe County,Population_Estimate_2017,14730
47007, TN,Bledsoe County,Population_Estimate_2018,14755
47009, TN,Blount County,2010_Census_Population,123010
47009, TN,Blount County,Population_Estimate_2011,123659
47009, TN,Blount County,Population_Estimate_2012,123905
47009, TN,Blount County,Population_Estimate_2013,124865
47009, TN,Blount County,Population_Estimate_2014,125839
47009, TN,Blount County,Population_Estimate_2015,126869
47009, TN,Blount County,Population_Estimate_2016,128259
47009, TN,Blount County,Population_Estimate_2017,129900
47009, TN,Blount County,Population_Estimate_2018,131349
47011, TN,Bradley County,2010_Census_Population,98963
47011, TN,Bradley County,Population_Estimate_2011,99851
47011, TN,Bradley County,Population_Estimate_2012,101072
47011, TN,Bradley County,Population_Estimate_2013,101786
47011, TN,Bradley County,Population_Estimate_2014,102795
47011, TN,Bradley County,Population_Estimate_2015,103714
47011, TN,Bradley County,Population_Estimate_2016,104233
47011, TN,Bradley County,Population_Estimate_2017,105317
47011, TN,Bradley County,Population_Estimate_2018,106727
47013, TN,Campbell County,2010_Census_Population,40716
47013, TN,Campbell County,Population_Estimate_2011,40567
47013, TN,Campbell County,Population_Estimate_2012,40478
47013, TN,Campbell County,Population_Estimate_2013,40217
47013, TN,Campbell County,Population_Estimate_2014,39891
47013, TN,Campbell County,Population_Estimate_2015,39683
47013, TN,Campbell County,Population_Estimate_2016,39652
47013, TN,Campbell County,Population_Estimate_2017,39626
47013, TN,Campbell County,Population_Estimate_2018,39583
47015, TN,Cannon County,2010_Census_Population,13801
47015, TN,Cannon County,Population_Estimate_2011,13724
47015, TN,Cannon County,Population_Estimate_2012,13803
47015, TN,Cannon County,Population_Estimate_2013,13705
47015, TN,Cannon County,Population_Estimate_2014,13612
47015, TN,Cannon County,Population_Estimate_2015,13743
47015, TN,Cannon County,Population_Estimate_2016,13897
47015, TN,Cannon County,Population_Estimate_2017,14168
47015, TN,Cannon County,Population_Estimate_2018,14462
47017, TN,Carroll County,2010_Census_Population,28522
47017, TN,Carroll County,Population_Estimate_2011,28536
47017, TN,Carroll County,Population_Estimate_2012,28661
47017, TN,Carroll County,Population_Estimate_2013,28600
47017, TN,Carroll County,Population_Estimate_2014,28370
47017, TN,Carroll County,Population_Estimate_2015,27968
47017, TN,Carroll County,Population_Estimate_2016,27899
47017, TN,Carroll County,Population_Estimate_2017,27833
47017, TN,Carroll County,Population_Estimate_2018,28020
47019, TN,Carter County,2010_Census_Population,57424
47019, TN,Carter County,Population_Estimate_2011,57369
47019, TN,Carter County,Population_Estimate_2012,57268
47019, TN,Carter County,Population_Estimate_2013,56930
47019, TN,Carter County,Population_Estimate_2014,56282
47019, TN,Carter County,Population_Estimate_2015,56374
47019, TN,Carter County,Population_Estimate_2016,56473
47019, TN,Carter County,Population_Estimate_2017,56476
47019, TN,Carter County,Population_Estimate_2018,56351
47021, TN,Cheatham County,2010_Census_Population,39105
47021, TN,Cheatham County,Population_Estimate_2011,38978
47021, TN,Cheatham County,Population_Estimate_2012,39225
47021, TN,Cheatham County,Population_Estimate_2013,39340
47021, TN,Cheatham County,Population_Estimate_2014,39611
47021, TN,Cheatham County,Population_Estimate_2015,39573
47021, TN,Cheatham County,Population_Estimate_2016,39735
47021, TN,Cheatham County,Population_Estimate_2017,40285
47021, TN,Cheatham County,Population_Estimate_2018,40439
47023, TN,Chester County,2010_Census_Population,17131
47023, TN,Chester County,Population_Estimate_2011,17128
47023, TN,Chester County,Population_Estimate_2012,17054
47023, TN,Chester County,Population_Estimate_2013,17083
47023, TN,Chester County,Population_Estimate_2014,17112
47023, TN,Chester County,Population_Estimate_2015,17106
47023, TN,Chester County,Population_Estimate_2016,17122
47023, TN,Chester County,Population_Estimate_2017,17135
47023, TN,Chester County,Population_Estimate_2018,17276
47025, TN,Claiborne County,2010_Census_Population,32213
47025, TN,Claiborne County,Population_Estimate_2011,32088
47025, TN,Claiborne County,Population_Estimate_2012,31748
47025, TN,Claiborne County,Population_Estimate_2013,31617
47025, TN,Claiborne County,Population_Estimate_2014,31541
47025, TN,Claiborne County,Population_Estimate_2015,31535
47025, TN,Claiborne County,Population_Estimate_2016,31597
47025, TN,Claiborne County,Population_Estimate_2017,31635
47025, TN,Claiborne County,Population_Estimate_2018,31756
47027, TN,Clay County,2010_Census_Population,7861
47027, TN,Clay County,Population_Estimate_2011,7765
47027, TN,Clay County,Population_Estimate_2012,7724
47027, TN,Clay County,Population_Estimate_2013,7710
47027, TN,Clay County,Population_Estimate_2014,7645
47027, TN,Clay County,Population_Estimate_2015,7691
47027, TN,Clay County,Population_Estimate_2016,7684
47027, TN,Clay County,Population_Estimate_2017,7691
47027, TN,Clay County,Population_Estimate_2018,7717
47029, TN,Cocke County,2010_Census_Population,35662
47029, TN,Cocke County,Population_Estimate_2011,35403
47029, TN,Cocke County,Population_Estimate_2012,35455
47029, TN,Cocke County,Population_Estimate_2013,35327
47029, TN,Cocke County,Population_Estimate_2014,35205
47029, TN,Cocke County,Population_Estimate_2015,35068
47029, TN,Cocke County,Population_Estimate_2016,35150
47029, TN,Cocke County,Population_Estimate_2017,35481
47029, TN,Cocke County,Population_Estimate_2018,35774
47031, TN,Coffee County,2010_Census_Population,52796
47031, TN,Coffee County,Population_Estimate_2011,52916
47031, TN,Coffee County,Population_Estimate_2012,53149
47031, TN,Coffee County,Population_Estimate_2013,53299
47031, TN,Coffee County,Population_Estimate_2014,53522
47031, TN,Coffee County,Population_Estimate_2015,54092
47031, TN,Coffee County,Population_Estimate_2016,54399
47031, TN,Coffee County,Population_Estimate_2017,54941
47031, TN,Coffee County,Population_Estimate_2018,55700
47033, TN,Crockett County,2010_Census_Population,14586
47033, TN,Crockett County,Population_Estimate_2011,14557
47033, TN,Crockett County,Population_Estimate_2012,14608
47033, TN,Crockett County,Population_Estimate_2013,14609
47033, TN,Crockett County,Population_Estimate_2014,14653
47033, TN,Crockett County,Population_Estimate_2015,14592
47033, TN,Crockett County,Population_Estimate_2016,14458
47033, TN,Crockett County,Population_Estimate_2017,14465
47033, TN,Crockett County,Population_Estimate_2018,14328
47035, TN,Cumberland County,2010_Census_Population,56053
47035, TN,Cumberland County,Population_Estimate_2011,56529
47035, TN,Cumberland County,Population_Estimate_2012,56900
47035, TN,Cumberland County,Population_Estimate_2013,57341
47035, TN,Cumberland County,Population_Estimate_2014,57851
47035, TN,Cumberland County,Population_Estimate_2015,58137
47035, TN,Cumberland County,Population_Estimate_2016,58506
47035, TN,Cumberland County,Population_Estimate_2017,59005
47035, TN,Cumberland County,Population_Estimate_2018,59673
47037, TN,Davidson County,2010_Census_Population,626681
47037, TN,Davidson County,Population_Estimate_2011,635827
47037, TN,Davidson County,Population_Estimate_2012,649402
47037, TN,Davidson County,Population_Estimate_2013,660456
47037, TN,Davidson County,Population_Estimate_2014,670180
47037, TN,Davidson County,Population_Estimate_2015,680884
47037, TN,Davidson County,Population_Estimate_2016,687430
47037, TN,Davidson County,Population_Estimate_2017,689006
47037, TN,Davidson County,Population_Estimate_2018,692587
47039, TN,Decatur County,2010_Census_Population,11757
47039, TN,Decatur County,Population_Estimate_2011,11684
47039, TN,Decatur County,Population_Estimate_2012,11636
47039, TN,Decatur County,Population_Estimate_2013,11672
47039, TN,Decatur County,Population_Estimate_2014,11683
47039, TN,Decatur County,Population_Estimate_2015,11595
47039, TN,Decatur County,Population_Estimate_2016,11707
47039, TN,Decatur County,Population_Estimate_2017,11725
47039, TN,Decatur County,Population_Estimate_2018,11706
47041, TN,DeKalb County,2010_Census_Population,18723
47041, TN,DeKalb County,Population_Estimate_2011,18767
47041, TN,DeKalb County,Population_Estimate_2012,18865
47041, TN,DeKalb County,Population_Estimate_2013,19147
47041, TN,DeKalb County,Population_Estimate_2014,19251
47041, TN,DeKalb County,Population_Estimate_2015,19308
47041, TN,DeKalb County,Population_Estimate_2016,19460
47041, TN,DeKalb County,Population_Estimate_2017,19846
47041, TN,DeKalb County,Population_Estimate_2018,20138
47043, TN,Dickson County,2010_Census_Population,49666
47043, TN,Dickson County,Population_Estimate_2011,49921
47043, TN,Dickson County,Population_Estimate_2012,50111
47043, TN,Dickson County,Population_Estimate_2013,50132
47043, TN,Dickson County,Population_Estimate_2014,50473
47043, TN,Dickson County,Population_Estimate_2015,51327
47043, TN,Dickson County,Population_Estimate_2016,51908
47043, TN,Dickson County,Population_Estimate_2017,52785
47043, TN,Dickson County,Population_Estimate_2018,53446
47045, TN,Dyer County,2010_Census_Population,38335
47045, TN,Dyer County,Population_Estimate_2011,38110
47045, TN,Dyer County,Population_Estimate_2012,38181
47045, TN,Dyer County,Population_Estimate_2013,38090
47045, TN,Dyer County,Population_Estimate_2014,37811
47045, TN,Dyer County,Population_Estimate_2015,37775
47045, TN,Dyer County,Population_Estimate_2016,37570
47045, TN,Dyer County,Population_Estimate_2017,37403
47045, TN,Dyer County,Population_Estimate_2018,37320
47047, TN,Fayette County,2010_Census_Population,38413
47047, TN,Fayette County,Population_Estimate_2011,38568
47047, TN,Fayette County,Population_Estimate_2012,38673
47047, TN,Fayette County,Population_Estimate_2013,38827
